J, Z, Average Z, D Avg Z, Avg D Avg Z, D Avg D Avg Z, Avg DD Avg Z
54, 0.0304542, 0.0304518, -1.02445e-06, -9.49924e-07, 4.12597e-08, 3.81144e-08
55, 0.0304522, 0.0304508, -9.95149e-07, -9.4403e-07, 5.89424e-09, 2.12181e-08
56, 0.0304498, 0.0304499, -9.06736e-07, -9.67599e-07, -2.35687e-08, 4.58625e-09
57, 0.0304469, 0.030449, -9.36165e-07, -1.01082e-06, -4.32216e-08, -1.29629e-08
58, 0.0304453, 0.0304481, -8.77182e-07, -1.05993e-06, -4.91076e-08, -2.94651e-08
59, 0.0304442, 0.0304474, -7.59338e-07, -1.11688e-06, -5.69555e-08, -4.58371e-08
60, 0.0304436, 0.0304467, -6.70925e-07, -1.19153e-06, -7.46465e-08, -6.27322e-08
61, 0.0304429, 0.0304458, -8.77182e-07, -1.28779e-06, -9.62615e-08, -7.98895e-08
62, 0.0304431, 0.0304446, -1.17198e-06, -1.38799e-06, -1.00202e-07, -9.41654e-08
63, 0.0304438, 0.0304432, -1.43709e-06, -1.49211e-06, -1.04118e-07, -1.05034e-07
64, 0.0304435, 0.0304416, -1.58449e-06, -1.60606e-06, -1.13944e-07, -1.13023e-07
65, 0.0304442, 0.03044, -1.64335e-06, -1.72197e-06, -1.15914e-07, -1.19702e-07
66, 0.0304453, 0.0304381, -1.82005e-06, -1.8536e-06, -1.31627e-07, -1.26905e-07
67, 0.0304459, 0.030436, -2.14428e-06, -2.01075e-06, -1.57158e-07, -1.33455e-07
68, 0.0304422, 0.0304335, -2.4685e-06, -2.18953e-06, -1.78773e-07, -1.37515e-07
69, 0.0304366, 0.030431, -2.52749e-06, -2.36241e-06, -1.72878e-07, -1.39479e-07
70, 0.0304307, 0.0304285, -2.55692e-06, -2.51955e-06, -1.57141e-07, -1.4262e-07
71, 0.030426, 0.0304258, -2.6159e-06, -2.66295e-06, -1.43399e-07, -1.46811e-07
72, 0.0304222, 0.0304232, -2.67488e-06, -2.80634e-06, -1.43399e-07, -1.51655e-07
73, 0.030418, 0.0304203, -2.85159e-06, -2.9635e-06, -1.57158e-07, -1.57678e-07
74, 0.0304121, 0.0304172, -3.1167e-06, -3.11871e-06, -1.55204e-07, -1.63046e-07
75, 0.0304065, 0.0304138, -3.35251e-06, -3.25426e-06, -1.35551e-07, -1.66321e-07
76, 0.030405, 0.0304104, -3.47036e-06, -3.37997e-06, -1.25716e-07, -1.67498e-07
77, 0.0304047, 0.0304068, -3.52909e-06, -3.5273e-06, -1.47323e-07, -1.6776e-07
78, 0.0304045, 0.0304033, -3.58808e-06, -3.69427e-06, -1.66976e-07, -1.675e-07
79, 0.0304034, 0.0303995, -3.73547e-06, -3.88088e-06, -1.86612e-07, -1.66715e-07
80, 0.0304014, 0.0303955, -4.00071e-06, -4.08714e-06, -2.06257e-07, -1.63835e-07
81, 0.0303985, 0.0303914, -4.14811e-06, -4.29929e-06, -2.12151e-07, -1.56894e-07
82, 0.0303956, 0.0303872, -4.17754e-06, -4.50556e-06, -2.06273e-07, -1.47726e-07
83, 0.0303901, 0.0303828, -4.35424e-06, -4.702e-06, -1.96439e-07, -1.37903e-07
84, 0.0303837, 0.0303781, -4.73733e-06, -4.87881e-06, -1.76802e-07, -1.25987e-07
85, 0.0303768, 0.030373, -5.06155e-06, -5.03204e-06, -1.53234e-07, -1.09225e-07
86, 0.03037, 0.0303676, -5.41508e-06, -5.16367e-06, -1.31635e-07, -8.89257e-08
87, 0.0303622, 0.0303619, -5.76874e-06, -5.26387e-06, -1.00194e-07, -6.50916e-08
88, 0.0303558, 0.0303558, -6.03385e-06, -5.31691e-06, -5.30399e-08, -3.73274e-08
89, 0.0303494, 0.0303496, -6.2108e-06, -5.33459e-06, -1.76827e-08, -7.07529e-09
90, 0.0303412, 0.0303433, -6.29909e-06, -5.3228e-06, 1.17885e-08, 2.4226e-08
91, 0.0303339, 0.0303372, -6.12239e-06, -5.26978e-06, 5.30233e-08, 5.55256e-08
92, 0.0303288, 0.0303314, -5.8276e-06, -5.16567e-06, 1.04109e-07, 8.47308e-08
93, 0.0303233, 0.0303258, -5.5626e-06, -5.02816e-06, 1.37513e-07, 1.11054e-07
94, 0.0303169, 0.0303206, -5.23838e-06, -4.85726e-06, 1.709e-07, 1.35153e-07
95, 0.0303109, 0.0303158, -4.79631e-06, -4.64705e-06, 2.10206e-07, 1.56239e-07
96, 0.0303054, 0.0303113, -4.41335e-06, -4.40542e-06, 2.41631e-07, 1.72608e-07
97, 0.0303012, 0.0303073, -4.00071e-06, -4.14218e-06, 2.63246e-07, 1.8492e-07
98, 0.0302983, 0.0303038, -3.55889e-06, -3.86912e-06, 2.73056e-07, 1.93301e-07
99, 0.0302963, 0.0303006, -3.17569e-06, -3.60784e-06, 2.61275e-07, 1.97232e-07
100, 0.0302934, 0.0302976, -2.99886e-06, -3.36623e-06, 2.41614e-07, 1.95923e-07
101, 0.0302914, 0.0302948, -2.85159e-06, -3.13638e-06, 2.2985e-07, 1.91601e-07
102, 0.0302903, 0.0302921, -2.61565e-06, -2.92029e-06, 2.16092e-07, 1.84923e-07
103, 0.0302896, 0.0302897, -2.40939e-06, -2.72778e-06, 1.92506e-07, 1.74838e-07
104, 0.0302894, 0.0302875, -2.26212e-06, -2.5608e-06, 1.66984e-07, 1.62132e-07
105, 0.0302878, 0.0302853, -2.20326e-06, -2.42329e-06, 1.37505e-07, 1.48118e-07
106, 0.0302863, 0.0302831, -2.20326e-06, -2.3113e-06, 1.11991e-07, 1.33974e-07
107, 0.0302838, 0.0302809, -2.20339e-06, -2.22683e-06, 8.4473e-08, 1.21271e-07
108, 0.0302805, 0.0302788, -2.11485e-06, -2.15414e-06, 7.26846e-08, 1.09878e-07
109, 0.0302776, 0.0302768, -1.997e-06, -2.08341e-06, 7.07308e-08, 9.83532e-08
110, 0.0302748, 0.0302748, -1.90871e-06, -2.02449e-06, 5.89258e-08, 8.60426e-08
111, 0.0302714, 0.0302729, -1.90859e-06, -1.97344e-06, 5.1053e-08, 7.32094e-08
112, 0.0302681, 0.030271, -1.93814e-06, -1.9204e-06, 5.30316e-08, 6.02437e-08
113, 0.0302652, 0.0302691, -1.87904e-06, -1.85951e-06, 6.08961e-08, 4.67554e-08
114, 0.0302632, 0.0302672, -1.90859e-06, -1.78879e-06, 7.07226e-08, 3.18239e-08
115, 0.0302617, 0.0302653, -1.90859e-06, -1.71805e-06, 7.07308e-08, 1.62395e-08
116, 0.0302614, 0.0302635, -1.79062e-06, -1.66108e-06, 5.69721e-08, -5.23748e-10
117, 0.0302617, 0.0302618, -1.73176e-06, -1.62965e-06, 3.14332e-08, -1.93837e-08
118, 0.030261, 0.0302601, -1.6436e-06, -1.62964e-06, 8.27842e-12, -3.91591e-08
119, 0.0302603, 0.0302587, -1.46665e-06, -1.65714e-06, -2.75009e-08, -6.03723e-08
120, 0.0302597, 0.0302574, -1.28982e-06, -1.72196e-06, -6.48201e-08, -8.35514e-08
121, 0.0302577, 0.0302562, -1.14242e-06, -1.83394e-06, -1.11982e-07, -1.08303e-07
122, 0.0302552, 0.0302551, -1.14242e-06, -1.98324e-06, -1.49293e-07, -1.33841e-07
123, 0.0302537, 0.0302538, -1.26027e-06, -2.162e-06, -1.78764e-07, -1.57939e-07
124, 0.0302517, 0.0302523, -1.52551e-06, -2.37417e-06, -2.12168e-07, -1.78631e-07
125, 0.0302501, 0.0302504, -1.90859e-06, -2.61188e-06, -2.37707e-07, -1.94609e-07
126, 0.0302494, 0.0302481, -2.3211e-06, -2.87902e-06, -2.67145e-07, -2.04824e-07
127, 0.0302488, 0.0302452, -2.91045e-06, -3.17367e-06, -2.94654e-07, -2.08753e-07
128, 0.0302481, 0.0302416, -3.55877e-06, -3.48406e-06, -3.10383e-07, -2.0417e-07
129, 0.0302461, 0.0302375, -4.14799e-06, -3.7964e-06, -3.12345e-07, -1.89762e-07
130, 0.0302428, 0.0302329, -4.59005e-06, -4.08714e-06, -2.90738e-07, -1.66583e-07
131, 0.0302386, 0.0302279, -4.97314e-06, -4.34055e-06, -2.53411e-07, -1.3633e-07
132, 0.030233, 0.0302226, -5.29736e-06, -4.54879e-06, -2.08235e-07, -9.93985e-08
133, 0.0302262, 0.030217, -5.65077e-06, -4.702e-06, -1.53217e-07, -5.68341e-08
134, 0.0302167, 0.0302111, -5.88646e-06, -4.78844e-06, -8.6435e-08, -8.24862e-09
135, 0.0302063, 0.0302051, -5.94556e-06, -4.78451e-06, 3.93225e-09, 4.49204e-08
136, 0.0301954, 0.0301993, -5.8276e-06, -4.68038e-06, 1.04126e-07, 9.9925e-08
137, 0.0301864, 0.0301938, -5.5035e-06, -4.48198e-06, 1.98401e-07, 1.53881e-07
138, 0.0301791, 0.0301887, -5.06143e-06, -4.20695e-06, 2.75026e-07, 2.03253e-07
139, 0.0301722, 0.0301841, -4.64904e-06, -3.86515e-06, 3.41808e-07, 2.46339e-07
140, 0.0301653, 0.0301799, -4.20685e-06, -3.46439e-06, 4.00758e-07, 2.8301e-07
141, 0.0301611, 0.0301763, -3.61763e-06, -3.00275e-06, 4.61638e-07, 3.12737e-07
142, 0.0301596, 0.0301734, -2.85146e-06, -2.49987e-06, 5.02881e-07, 3.34477e-07
143, 0.0301607, 0.0301714, -1.99688e-06, -1.98518e-06, 5.14686e-07, 3.46263e-07
144, 0.0301635, 0.0301702, -1.17198e-06, -1.48819e-06, 4.96995e-07, 3.46523e-07
145, 0.0301669, 0.0301698, -4.64668e-07, -1.03834e-06, 4.49849e-07, 3.35261e-07
146, 0.0301688, 0.0301699, 1.53979e-07, -6.4546e-07, 3.92877e-07, 3.14175e-07
147, 0.0301699, 0.0301706, 7.14014e-07, -3.03636e-07, 3.41824e-07, 2.84841e-07
148, 0.0301719, 0.0301719, 1.2738e-06, -1.09441e-08, 2.92692e-07, 2.48301e-07
149, 0.0301739, 0.0301736, 1.65676e-06, 2.28716e-07, 2.3966e-07, 2.04821e-07
150, 0.0301763, 0.0301753, 1.77473e-06, 4.09434e-07, 1.80718e-07, 1.56367e-07
151, 0.0301779, 0.030177, 1.62733e-06, 5.17459e-07, 1.08025e-07, 1.06208e-07
152, 0.0301794, 0.0301782, 1.24425e-06, 5.46931e-07, 2.94712e-08, 5.8146e-08
153, 0.0301814, 0.030179, 8.31733e-07, 5.05671e-07, -4.12597e-08, 1.49293e-08
154, 0.0301829, 0.0301795, 4.78327e-07, 4.07464e-07, -9.82069e-08, -2.48822e-08
155, 0.0301845, 0.0301797, 1.83533e-07, 2.60125e-07, -1.47339e-07, -6.37797e-08
156, 0.030186, 0.0301797, -2.27243e-08, 6.95719e-08, -1.90553e-07, -1.03723e-07
157, 0.0301862, 0.0301795, -1.40692e-07, -1.54368e-07, -2.2394e-07, -1.47595e-07
158, 0.0301851, 0.0301792, -3.76503e-07, -3.92058e-07, -2.3769e-07, -1.98146e-07
159, 0.0301822, 0.0301784, -7.29909e-07, -6.15997e-07, -2.2394e-07, -2.56422e-07
160, 0.0301793, 0.0301774, -1.08356e-06, -8.14398e-07, -1.98401e-07, -3.24261e-07
161, 0.030176, 0.030176, -1.31913e-06, -1.01869e-06, -2.04295e-07, -4.04671e-07
162, 0.0301727, 0.0301745, -1.49608e-06, -1.26033e-06, -2.41639e-07, -5.01847e-07
163, 0.0301716, 0.030173, -1.58449e-06, -1.56679e-06, -3.06459e-07, -6.1932e-07
164, 0.0301718, 0.0301713, -1.70233e-06, -1.98522e-06, -4.18425e-07, -7.60759e-07
165, 0.0301707, 0.0301695, -1.79062e-06, -2.56275e-06, -5.77536e-07, -9.28784e-07
166, 0.0301669, 0.0301677, -1.73176e-06, -3.32887e-06, -7.66118e-07, -1.12497e-06
167, 0.0301631, 0.030166, -1.73176e-06, -4.31698e-06, -9.88113e-07, -1.35219e-06
168, 0.0301616, 0.0301638, -2.23269e-06, -5.56439e-06, -1.24741e-06, -1.61097e-06
169, 0.0301605, 0.0301606, -3.14626e-06, -7.12024e-06, -1.55585e-06, -1.8949e-06
170, 0.0301607, 0.0301562, -4.41335e-06, -9.02967e-06, -1.90943e-06, -2.19847e-06
171, 0.0301605, 0.0301499, -6.29909e-06, -1.13418e-05, -2.31214e-06, -2.51684e-06
172, 0.0301593, 0.0301411, -8.80373e-06, -1.40861e-05, -2.74431e-06, -2.84162e-06
173, 0.0301591, 0.0301292, -1.18683e-05, -1.72666e-05, -3.18044e-06, -3.16327e-06
174, 0.0301562, 0.0301137, -1.55516e-05, -2.08988e-05, -3.63225e-06, -3.47443e-06
175, 0.0301458, 0.0300939, -1.97947e-05, -2.49789e-05, -4.08014e-06, -3.76831e-06
176, 0.0301288, 0.0300692, -2.46568e-05, -2.94422e-05, -4.46321e-06, -4.03692e-06
177, 0.0301065, 0.0300391, -3.01376e-05, -3.42373e-05, -4.79519e-06, -4.27121e-06
178, 0.0300771, 0.0300028, -3.62666e-05, -3.93193e-05, -5.08199e-06, -4.46333e-06
179, 0.0300397, 0.02996, -4.2867e-05, -4.46096e-05, -5.29023e-06, -4.60385e-06
180, 0.0299926, 0.0299105, -4.94972e-05, -5.00118e-05, -5.4022e-06, -4.68728e-06
181, 0.0299336, 0.0298542, -5.62155e-05, -5.54454e-05, -5.43363e-06, -4.71412e-06
182, 0.0298662, 0.0297913, -6.29338e-05, -6.08417e-05, -5.39631e-06, -4.68335e-06
183, 0.0297917, 0.0297221, -6.91809e-05, -6.61182e-05, -5.27648e-06, -4.59429e-06
184, 0.0297084, 0.0296471, -7.5074e-05, -7.11884e-05, -5.07021e-06, -4.45377e-06
185, 0.0296167, 0.0295664, -8.06432e-05, -7.59796e-05, -4.79125e-06, -4.26701e-06
186, 0.0295174, 0.0294808, -8.56525e-05, -8.03996e-05, -4.41998e-06, -4.03691e-06
187, 0.0294169, 0.0293909, -8.98367e-05, -8.43953e-05, -3.99566e-06, -3.77145e-06
188, 0.0293159, 0.0292976, -9.33727e-05, -8.79784e-05, -3.58312e-06, -3.48203e-06
189, 0.0292122, 0.0292011, -9.64962e-05, -9.1149e-05, -3.17059e-06, -3.17689e-06
190, 0.0291081, 0.0291021, -9.8942e-05, -9.38933e-05, -2.74432e-06, -2.86087e-06
191, 0.0290027, 0.0290014, -0.00010071, -9.62487e-05, -2.35534e-06, -2.54119e-06
192, 0.0288968, 0.0288994, -0.000102006, -9.82426e-05, -1.9939e-06, -2.22688e-06
193, 0.0287923, 0.0287968, -0.000102566, -9.9873e-05, -1.63048e-06, -1.92436e-06
194, 0.0286922, 0.028694, -0.000102802, -0.000101181, -1.30832e-06, -1.64345e-06
195, 0.0285921, 0.0285908, -0.000103244, -0.000102242, -1.0608e-06, -1.38833e-06
196, 0.0284862, 0.028487, -0.000103774, -0.000103099, -8.56502e-07, -1.15653e-06
197, 0.0283821, 0.0283829, -0.000104099, -0.000103755, -6.56131e-07, -9.47383e-07
198, 0.0282811, 0.0282784, -0.000104511, -0.000104236, -4.81291e-07, -7.63379e-07
199, 0.0281783, 0.0281734, -0.000104983, -0.000104592, -3.55558e-07, -6.02558e-07
200, 0.0280782, 0.0280683, -0.0001051, -0.000104845, -2.53411e-07, -4.63608e-07
201, 0.0279754, 0.027963, -0.000105277, -0.000105051, -2.06257e-07, -3.49671e-07
202, 0.0278682, 0.0278573, -0.000105749, -0.00010522, -1.68946e-07, -2.56948e-07
203, 0.0277593, 0.0277511, -0.00010622, -0.000105326, -1.06088e-07, -1.78502e-07
204, 0.0276507, 0.0276447, -0.000106338, -0.00010536, -3.33952e-08, -1.09746e-07
205, 0.0275405, 0.0275386, -0.000106161, -0.000105344, 1.5729e-08, -5.19902e-08
206, 0.027428, 0.0274325, -0.000106043, -0.000105287, 5.69721e-08, -7.85512e-09
207, 0.0273203, 0.0273267, -0.000105808, -0.000105197, 9.0359e-08, 2.5933e-08
208, 0.0272131, 0.0272211, -0.00010566, -0.000105118, 7.85705e-08, 5.04222e-08
209, 0.0271059, 0.0271157, -0.000105336, -0.000105036, 8.25193e-08, 6.88859e-08
210, 0.0269988, 0.0270109, -0.000104835, -0.00010492, 1.15898e-07, 8.05413e-08
211, 0.0268911, 0.0269066, -0.000104275, -0.000104745, 1.7484e-07, 8.25066e-08
212, 0.0267897, 0.0268028, -0.000103863, -0.000104535, 2.10206e-07, 7.42558e-08
213, 0.0266904, 0.0266991, -0.000103656, -0.000104354, 1.80735e-07, 5.89319e-08
214, 0.0265912, 0.0265955, -0.000103627, -0.000104203, 1.51263e-07, 4.02028e-08
215, 0.0264933, 0.0264915, -0.000103922, -0.000104089, 1.13928e-07, 2.14759e-08
216, 0.0263954, 0.0263875, -0.00010404, -0.000104018, 7.06977e-08, 8.38052e-09
217, 0.0262957, 0.0262835, -0.00010401, -0.000104012, 5.88596e-09, -1.574e-09
218, 0.0261951, 0.0261799, -0.000103598, -0.000104089, -7.66085e-08, -1.30981e-08
219, 0.0260928, 0.0260767, -0.000103185, -0.000104246, -1.57158e-07, -3.2612e-08
220, 0.0259856, 0.0259733, -0.00010345, -0.00010446, -2.1413e-07, -5.93292e-08
221, 0.0258736, 0.0258695, -0.000103774, -0.000104684, -2.23964e-07, -8.46049e-08
222, 0.0257615, 0.0257654, -0.000104099, -0.000104875, -1.90544e-07, -1.08179e-07
223, 0.0256525, 0.0256608, -0.0001046, -0.000104992, -1.1786e-07, -1.30049e-07
224, 0.0255458, 0.0255555, -0.000105248, -0.000105059, -6.67986e-08, -1.47464e-07
225, 0.0254448, 0.0254496, -0.000105984, -0.000105116, -5.69638e-08, -1.57023e-07
226, 0.0253433, 0.0253429, -0.000106633, -0.000105234, -1.17868e-07, -1.56107e-07
227, 0.0252379, 0.0252359, -0.000107075, -0.000105425, -1.90553e-07, -1.44713e-07
228, 0.0251338, 0.0251288, -0.000107016, -0.000105623, -1.98401e-07, -1.25855e-07
229, 0.0250297, 0.0250224, -0.000106485, -0.000105825, -2.02341e-07, -1.05553e-07
230, 0.0249243, 0.0249167, -0.00010569, -0.000106039, -2.14121e-07, -8.99693e-08
231, 0.0248167, 0.0248116, -0.000105042, -0.00010623, -1.90536e-07, -8.46005e-08
232, 0.0247059, 0.0247068, -0.000104865, -0.000106367, -1.37496e-07, -8.80052e-08
233, 0.0245956, 0.0246014, -0.000105366, -0.00010643, -6.28663e-08, -9.50777e-08
234, 0.0244867, 0.0244953, -0.000106043, -0.000106417, 1.37505e-08, -9.67797e-08
235, 0.0243804, 0.0243889, -0.000106426, -0.000106348, 6.8744e-08, -8.98385e-08
236, 0.0242763, 0.0242821, -0.00010681, -0.000106267, 8.05573e-08, -8.01484e-08
237, 0.0241762, 0.0241748, -0.00010731, -0.000106224, 4.32134e-08, -6.80989e-08
238, 0.0240769, 0.0240673, -0.000107458, -0.000106261, -3.73274e-08, -5.06811e-08
239, 0.0239728, 0.02396, -0.00010731, -0.000106379, -1.17868e-07, -3.30022e-08
240, 0.0238643, 0.0238531, -0.000106927, -0.000106542, -1.63052e-07, -2.04311e-08
241, 0.0237527, 0.0237467, -0.000106426, -0.000106686, -1.43399e-07, -1.47996e-08
242, 0.0236415, 0.0236406, -0.000106043, -0.000106772, -8.6435e-08, -1.68952e-08
243, 0.0235317, 0.0235348, -0.000105808, -0.000106825, -5.30481e-08, -2.57994e-08
244, 0.0234201, 0.023429, -0.000105837, -0.000106847, -2.15984e-08, -3.78495e-08
245, 0.0233124, 0.0233227, -0.00010625, -0.0001068, 4.71456e-08, -4.75408e-08
246, 0.023207, 0.0232159, -0.00010681, -0.000106725, 7.46465e-08, -5.00287e-08
247, 0.023102, 0.0231086, -0.00010731, -0.000106674, 5.10696e-08, -4.49209e-08
248, 0.0229992, 0.0230011, -0.000107517, -0.000106652, 2.16067e-08, -3.26093e-08
249, 0.022896, 0.0228938, -0.00010734, -0.00010667, -1.76827e-08, -1.74184e-08
250, 0.0227933, 0.0227865, -0.000107222, -0.000106735, -6.48201e-08, -4.58349e-09
251, 0.0226887, 0.0226794, -0.000107134, -0.000106835, -1.00194e-07, 7.85843e-09
252, 0.0225824, 0.0225728, -0.000106603, -0.000106937, -1.02156e-07, 2.04295e-08
253, 0.0224748, 0.0224665, -0.000106338, -0.000107012, -7.46465e-08, 2.60616e-08
254, 0.0223632, 0.0223599, -0.000106544, -0.000107053, -4.12514e-08, 2.69788e-08
255, 0.0222516, 0.0222533, -0.000106603, -0.000107031, 2.16232e-08, 3.15629e-08
256, 0.0221426, 0.0221466, -0.000106692, -0.000106947, 8.44647e-08, 3.98142e-08
257, 0.0220332, 0.0220396, -0.000107016, -0.000106841, 1.06088e-07, 5.1733e-08
258, 0.0219247, 0.0219323, -0.00010731, -0.000106707, 1.33581e-07, 7.0068e-08
259, 0.021821, 0.0218249, -0.000107369, -0.00010654, 1.66968e-07, 9.46897e-08
260, 0.0217174, 0.0217176, -0.000107369, -0.000106409, 1.31627e-07, 1.22979e-07
261, 0.0216088, 0.0216101, -0.000107428, -0.00010632, 8.84053e-08, 1.55719e-07
262, 0.021503, 0.0215031, -0.000106986, -0.000106201, 1.1983e-07, 1.96186e-07
263, 0.0213989, 0.0213969, -0.00010625, -0.000106055, 1.45377e-07, 2.39532e-07
264, 0.0212908, 0.0212912, -0.000105749, -0.000105894, 1.61098e-07, 2.83797e-07
265, 0.0211836, 0.0211859, -0.000105218, -0.000105684, 2.10206e-07, 3.35002e-07
266, 0.0210782, 0.0210813, -0.000104629, -0.000105415, 2.69132e-07, 3.96031e-07
267, 0.0209719, 0.0209767, -0.000104629, -0.000105093, 3.2218e-07, 4.68716e-07
268, 0.0208634, 0.0208717, -0.000105012, -0.000104676, 4.16454e-07, 5.63794e-07
269, 0.0207584, 0.0207669, -0.000104747, -0.00010411, 5.65756e-07, 6.86898e-07
270, 0.0206578, 0.0206625, -0.000104423, -0.000103438, 6.71819e-07, 8.30432e-07
271, 0.0205564, 0.0205582, -0.000104275, -0.00010269, 7.48436e-07, 9.9623e-07
272, 0.0204549, 0.0204544, -0.000103863, -0.000101816, 8.7416e-07, 1.1877e-06
273, 0.0203552, 0.0203511, -0.000103273, -0.000100767, 1.04902e-06, 1.40142e-06
274, 0.0202516, 0.0202485, -0.000102537, -9.95096e-05, 1.25724e-06, 1.63467e-06
275, 0.0201422, 0.0201474, -0.000101123, -9.79518e-05, 1.55779e-06, 1.88625e-06
276, 0.0200376, 0.0200485, -9.8942e-05, -9.60169e-05, 1.93497e-06, 2.14791e-06
277, 0.0199366, 0.0199516, -9.69088e-05, -9.3744e-05, 2.27285e-06, 2.40957e-06
278, 0.0198347, 0.0198565, -9.50231e-05, -9.11117e-05, 2.63234e-06, 2.67399e-06
279, 0.0197329, 0.0197639, -9.26362e-05, -8.80786e-05, 3.03308e-06, 2.94403e-06
280, 0.0196345, 0.0196744, -8.94831e-05, -8.46625e-05, 3.41614e-06, 3.2129e-06
281, 0.0195401, 0.0195887, -8.57703e-05, -8.08947e-05, 3.76778e-06, 3.47142e-06
282, 0.019455, 0.0195074, -8.1262e-05, -7.67988e-05, 4.09584e-06, 3.71252e-06
283, 0.0193792, 0.0194314, -7.59875e-05, -7.24574e-05, 4.34141e-06, 3.92468e-06
284, 0.0193047, 0.0193608, -7.06541e-05, -6.79667e-05, 4.49071e-06, 4.09768e-06
285, 0.0192325, 0.0192958, -6.49375e-05, -6.33287e-05, 4.63804e-06, 4.23297e-06
